INFO:root:Dir: FileInfo(name='wheel', ext='', is_dir=True, parent_dir='site-packages')
INFO:root:Dir: FileInfo(name='wheel-0.41.2.dist-info', ext='', is_dir=True, parent_dir='site-packages')
INFO:root:Dir: FileInfo(name='_distutils_hack', ext='', is_dir=True, parent_dir='site-packages')
INFO:root:Dir: FileInfo(name='__pycache__', ext='', is_dir=True, parent_dir='site-packages')
INFO:root:File: FileInfo(name='conf', ext='py', is_dir=False, parent_dir='dateparser')
INFO:root:File: FileInfo(name='date', ext='py', is_dir=False, parent_dir='dateparser')
INFO:root:File: FileInfo(name='date_parser', ext='py', is_dir=False, parent_dir='dateparser')
INFO:root:File: FileInfo(name='freshness_date_parser', ext='py', is_dir=False, parent_dir='dateparser')
INFO:root:File: FileInfo(name='parser', ext='py', is_dir=False, parent_dir='dateparser')
INFO:root:File: FileInfo(name='timezones', ext='py', is_dir=False, parent_dir='dateparser')
INFO:root:File: FileInfo(name='timezone_parser', ext='py', is_dir=False, parent_dir='dateparser')
INFO:root:File: FileInfo(name='__init__', ext='py', is_dir=False, parent_dir='dateparser')
INFO:root:Dir: FileInfo(name='calendars', ext='', is_dir=True, parent_dir='dateparser')
INFO:root:Dir: FileInfo(name='custom_language_detection', ext='', is_dir=True, parent_dir='dateparser')
INFO:root:Dir: FileInfo(name='data', ext='', is_dir=True, parent_dir='dateparser')
INFO:root:Dir: FileInfo(name='languages', ext='', is_dir=True, parent_dir='dateparser')
INFO:root:Dir: FileInfo(name='search', ext='', is_dir=True, parent_dir='dateparser')
INFO:root:Dir: FileInfo(name='utils', ext='', is_dir=True, parent_dir='dateparser')
INFO:root:Dir: FileInfo(name='__pycache__', ext='', is_dir=True, parent_dir='dateparser')
INFO:root:File: FileInfo(name='hijri', ext='py', is_dir=False, parent_dir='calendars')
INFO:root:File: FileInfo(name='hijri_parser', ext='py', is_dir=False, parent_dir='calendars')
INFO:root:File: FileInfo(name='jalali', ext='py', is_dir=False, parent_dir='calendars')
INFO:root:File: FileInfo(name='jalali_parser', ext='py', is_dir=False, parent_dir='calendars')
INFO:root:File: FileInfo(name='__init__', ext='py', is_dir=False, parent_dir='calendars')
INFO:root:Dir: FileInfo(name='__pycache__', ext='', is_dir=True, parent_dir='calendars')
INFO:root:File: FileInfo(name='hijri.cpython-311', ext='pyc', is_dir=False, parent_dir='__pycache__')
INFO:root:File: FileInfo(name='hijri_parser.cpython-311', ext='pyc', is_dir=False, parent_dir='__pycache__')
INFO:root:File: FileInfo(name='jalali.cpython-311', ext='pyc', is_dir=False, parent_dir='__pycache__')
INFO:root:File: FileInfo(name='jalali_parser.cpython-311', ext='pyc', is_dir=False, parent_dir='__pycache__')
INFO:root:File: FileInfo(name='__init__.cpython-311', ext='pyc', is_dir=False, parent_dir='__pycache__')
INFO:root:File: FileInfo(name='fasttext', ext='py', is_dir=False, parent_dir='custom_language_detection')
INFO:root:File: FileInfo(name='langdetect', ext='py', is_dir=False, parent_dir='custom_language_detection')
INFO:root:File: FileInfo(name='language_mapping', ext='py', is_dir=False, parent_dir='custom_language_detection')
INFO:root:File: FileInfo(name='__init__', ext='py', is_dir=False, parent_dir='custom_language_detection')
INFO:root:Dir: FileInfo(name='__pycache__', ext='', is_dir=True, parent_dir='custom_language_detection')
INFO:root:File: FileInfo(name='fasttext.cpython-311', ext='pyc', is_dir=False, parent_dir='__pycache__')
INFO:root:File: FileInfo(name='langdetect.cpython-311', ext='pyc', is_dir=False, parent_dir='__pycache__')
INFO:root:File: FileInfo(name='language_mapping.cpython-311', ext='pyc', is_dir=False, parent_dir='__pycache__')
INFO:root:File: FileInfo(name='__init__.cpython-311', ext='pyc', is_dir=False, parent_dir='__pycache__')
INFO:root:File: FileInfo(name='languages_info', ext='py', is_dir=False, parent_dir='data')
INFO:root:File: FileInfo(name='__init__', ext='py', is_dir=False, parent_dir='data')
INFO:root:Dir: FileInfo(name='date_translation_data', ext='', is_dir=True, parent_dir='data')
INFO:root:Dir: FileInfo(name='__pycache__', ext='', is_dir=True, parent_dir='data')
INFO:root:File: FileInfo(name='af', ext='py', is_dir=False, parent_dir='date_translation_data')
INFO:root:File: FileInfo(name='agq', ext='py', is_dir=False, parent_dir='date_translation_data')
INFO:root:File: FileInfo(name='ak', ext='py', is_dir=False, parent_dir='date_translation_data')
INFO:root:File: FileInfo(name='am', ext='py', is_dir=False, parent_dir='date_translation_data')
INFO:root:File: FileInfo(name='ar', ext='py', is_dir=False, parent_dir='date_translation_data')
INFO:root:File: FileInfo(name='as', ext='py', is_dir=False, parent_dir='date_translation_data')
INFO:root:File: FileInfo(name='asa', ext='py', is_dir=False, parent_dir='date_translation_data')
INFO:root:File: FileInfo(name='ast', ext='py', is_dir=False, parent_dir='date_translation_data')
INFO:root:File: FileInfo(name='az-Cyrl', ext='py', is_dir=False, parent_dir='date_translation_data')
INFO:root:File: FileInfo(name='az-Latn', ext='py', is_dir=False, parent_dir='date_translation_data')
INFO:root:File: FileInfo(name='az', ext='py', is_dir=False, parent_dir='date_translation_data')
INFO:root:File: FileInfo(name='bas', ext='py', is_dir=False, parent_dir='date_translation_data')
INFO:root:File: FileInfo(name='be', ext='py', is_dir=False, parent_dir='date_translation_data')
INFO:root:File: FileInfo(name='bem', ext='py', is_dir=False, parent_dir='date_translation_data')
INFO:root:File: FileInfo(name='bez', ext='py', is_dir=False, parent_dir='date_translation_data')
INFO:root:File: FileInfo(name='bg', ext='py', is_dir=False, parent_dir='date_translation_data')
INFO:root:File: FileInfo(name='bm', ext='py', is_dir=False, parent_dir='date_translation_data')
INFO:root:File: FileInfo(name='bn', ext='py', is_dir=False, parent_dir='date_translation_data')
INFO:root:File: FileInfo(name='bo', ext='py', is_dir=False, parent_dir='date_translation_data')
INFO:root:File: FileInfo(name='br', ext='py', is_dir=False, parent_dir='date_translation_data')
INFO:root:File: FileInfo(name='brx', ext='py', is_dir=False, parent_dir='date_translation_data')
INFO:root:File: FileInfo(name='bs-Cyrl', ext='py', is_dir=False, parent_dir='date_translation_data')
INFO:root:File: FileInfo(name='bs-Latn', ext='py', is_dir=False, parent_dir='date_translation_data')
INFO:root:File: FileInfo(name='bs', ext='py', is_dir=False, parent_dir='date_translation_data')
INFO:root:File: FileInfo(name='ca', ext='py', is_dir=False, parent_dir='date_translation_data')
INFO:root:File: FileInfo(name='ce', ext='py', is_dir=False, parent_dir='date_translation_data')
INFO:root:File: FileInfo(name='cgg', ext='py', is_dir=False, parent_dir='date_translation_data')
INFO:root:File: FileInfo(name='chr', ext='py', is_dir=False, parent_dir='date_translation_data')
INFO:root:File: FileInfo(name='ckb', ext='py', is_dir=False, parent_dir='date_translation_data')
INFO:root:File: FileInfo(name='cs', ext='py', is_dir=False, parent_dir='date_translation_data')
INFO:root:File: FileInfo(name='cy', ext='py', is_dir=False, parent_dir='date_translation_data')
INFO:root:File: FileInfo(name='da', ext='py', is_dir=False, parent_dir='date_translation_data')
INFO:root:File: FileInfo(name='dav', ext='py', is_dir=False, parent_dir='date_translation_data')
INFO:root:File: FileInfo(name='de', ext='py', is_dir=False, parent_dir='date_translation_data')
INFO:root:File: FileInfo(name='dje', ext='py', is_dir=False, parent_dir='date_translation_data')
INFO:root:File: FileInfo(name='dsb', ext='py', is_dir=False, parent_dir='date_translation_data')
INFO:root:File: FileInfo(name='dua', ext='py', is_dir=False, parent_dir='date_translation_data')
INFO:root:File: FileInfo(name='dyo', ext='py', is_dir=False, parent_dir='date_translation_data')
INFO:root:File: FileInfo(name='dz', ext='py', is_dir=False, parent_dir='date_translation_data')
INFO:root:File: FileInfo(name='ebu', ext='py', is_dir=False, parent_dir='date_translation_data')
INFO:root:File: FileInfo(name='ee', ext='py', is_dir=False, parent_dir='date_translation_data')
INFO:root:File: FileInfo(name='el', ext='py', is_dir=False, parent_dir='date_translation_data')
INFO:root:File: FileInfo(name='en', ext='py', is_dir=False, parent_dir='date_translation_data')
INFO:root:File: FileInfo(name='eo', ext='py', is_dir=False, parent_dir='date_translation_data')
INFO:root:File: FileInfo(name='es', ext='py', is_dir=False, parent_dir='date_translation_data')
INFO:root:File: FileInfo(name='et', ext='py', is_dir=False, parent_dir='date_translation_data')
INFO:root:File: FileInfo(name='eu', ext='py', is_dir=False, parent_dir='date_translation_data')
INFO:root:File: FileInfo(name='ewo', ext='py', is_dir=False, parent_dir='date_translation_data')
INFO:root:File: FileInfo(name='fa', ext='py', is_dir=False, parent_dir='date_translation_data')
INFO:root:File: FileInfo(name='ff', ext='py', is_dir=False, parent_dir='date_translation_data')
INFO:root:File: FileInfo(name='fi', ext='py', is_dir=False, parent_dir='date_translation_data')
INFO:root:File: FileInfo(name='fil', ext='py', is_dir=False, parent_dir='date_translation_data')
INFO:root:File: FileInfo(name='fo', ext='py', is_dir=False, parent_dir='date_translation_data')
INFO:root:File: FileInfo(name='fr', ext='py', is_dir=False, parent_dir='date_translation_data')
INFO:root:File: FileInfo(name='fur', ext='py', is_dir=False, parent_dir='date_translation_data')
INFO:root:File: FileInfo(name='fy', ext='py', is_dir=False, parent_dir='date_translation_data')
INFO:root:File: FileInfo(name='ga', ext='py', is_dir=False, parent_dir='date_translation_data')
INFO:root:File: FileInfo(name='gd', ext='py', is_dir=False, parent_dir='date_translation_data')
INFO:root:File: FileInfo(name='gl', ext='py', is_dir=False, parent_dir='date_translation_data')
INFO:root:File: FileInfo(name='gsw', ext='py', is_dir=False, parent_dir='date_translation_data')
INFO:root:File: FileInfo(name='gu', ext='py', is_dir=False, parent_dir='date_translation_data')
INFO:root:File: FileInfo(name='guz', ext='py', is_dir=False, parent_dir='date_translation_data')
INFO:root:File: FileInfo(name='gv', ext='py', is_dir=False, parent_dir='date_translation_data')
INFO:root:File: FileInfo(name='ha', ext='py', is_dir=False, parent_dir='date_translation_data')
INFO:root:File: FileInfo(name='haw', ext='py', is_dir=False, parent_dir='date_translation_data')
INFO:root:File: FileInfo(name='he', ext='py', is_dir=False, parent_dir='date_translation_data')
INFO:root:File: FileInfo(name='hi', ext='py', is_dir=False, parent_dir='date_translation_data')
INFO:root:File: FileInfo(name='hr', ext='py', is_dir=False, parent_dir='date_translation_data')
INFO:root:File: FileInfo(name='hsb', ext='py', is_dir=False, parent_dir='date_translation_data')
INFO:root:File: FileInfo(name='hu', ext='py', is_dir=False, parent_dir='date_translation_data')
INFO:root:File: FileInfo(name='hy', ext='py', is_dir=False, parent_dir='date_translation_data')
INFO:root:File: FileInfo(name='id', ext='py', is_dir=False, parent_dir='date_translation_data')
INFO:root:File: FileInfo(name='ig', ext='py', is_dir=False, parent_dir='date_translation_data')
INFO:root:File: FileInfo(name='ii', ext='py', is_dir=False, parent_dir='date_translation_data')
INFO:root:File: FileInfo(name='is', ext='py', is_dir=False, parent_dir='date_translation_data')
INFO:root:File: FileInfo(name='it', ext='py', is_dir=False, parent_dir='date_translation_data')
INFO:root:File: FileInfo(name='ja', ext='py', is_dir=False, parent_dir='date_translation_data')
INFO:root:File: FileInfo(name='jgo', ext='py', is_dir=False, parent_dir='date_translation_data')
INFO:root:File: FileInfo(name='jmc', ext='py', is_dir=False, parent_dir='date_translation_data')
INFO:root:File: FileInfo(name='ka', ext='py', is_dir=False, parent_dir='date_translation_data')
INFO:root:File: FileInfo(name='kab', ext='py', is_dir=False, parent_dir='date_translation_data')
INFO:root:File: FileInfo(name='kam', ext='py', is_dir=False, parent_dir='date_translation_data')
INFO:root:File: FileInfo(name='kde', ext='py', is_dir=False, parent_dir='date_translation_data')
INFO:root:File: FileInfo(name='kea', ext='py', is_dir=False, parent_dir='date_translation_data')
INFO:root:File: FileInfo(name='khq', ext='py', is_dir=False, parent_dir='date_translation_data')
INFO:root:File: FileInfo(name='ki', ext='py', is_dir=False, parent_dir='date_translation_data')
INFO:root:File: FileInfo(name='kk', ext='py', is_dir=False, parent_dir='date_translation_data')
INFO:root:File: FileInfo(name='kl', ext='py', is_dir=False, parent_dir='date_translation_data')
INFO:root:File: FileInfo(name='kln', ext='py', is_dir=False, parent_dir='date_translation_data')
INFO:root:File: FileInfo(name='km', ext='py', is_dir=False, parent_dir='date_translation_data')
INFO:root:File: FileInfo(name='kn', ext='py', is_dir=False, parent_dir='date_translation_data')
INFO:root:File: FileInfo(name='ko', ext='py', is_dir=False, parent_dir='date_translation_data')
INFO:root:File: FileInfo(name='kok', ext='py', is_dir=False, parent_dir='date_translation_data')
INFO:root:File: FileInfo(name='ks', ext='py', is_dir=False, parent_dir='date_translation_data')
INFO:root:File: FileInfo(name='ksb', ext='py', is_dir=False, parent_dir='date_translation_data')
INFO:root:File: FileInfo(name='ksf', ext='py', is_dir=False, parent_dir='date_translation_data')
INFO:root:File: FileInfo(name='ksh', ext='py', is_dir=False, parent_dir='date_translation_data')
INFO:root:File: FileInfo(name='kw', ext='py', is_dir=False, parent_dir='date_translation_data')
INFO:root:File: FileInfo(name='ky', ext='py', is_dir=False, parent_dir='date_translation_data')
INFO:root:File: FileInfo(name='lag', ext='py', is_dir=False, parent_dir='date_translation_data')
INFO:root:File: FileInfo(name='lb', ext='py', is_dir=False, parent_dir='date_translation_data')
INFO:root:File: FileInfo(name='lg', ext='py', is_dir=False, parent_dir='date_translation_data')
INFO:root:File: FileInfo(name='lkt', ext='py', is_dir=False, parent_dir='date_translation_data')
INFO:root:File: FileInfo(name='ln', ext='py', is_dir=False, parent_dir='date_translation_data')
INFO:root:File: FileInfo(name='lo', ext='py', is_dir=False, parent_dir='date_translation_data')
INFO:root:File: FileInfo(name='lrc', ext='py', is_dir=False, parent_dir='date_translation_data')
INFO:root:File: FileInfo(name='lt', ext='py', is_dir=False, parent_dir='date_translation_data')
INFO:root:File: FileInfo(name='lu', ext='py', is_dir=False, parent_dir='date_translation_data')
INFO:root:File: FileInfo(name='luo', ext='py', is_dir=False, parent_dir='date_translation_data')
INFO:root:File: FileInfo(name='luy', ext='py', is_dir=False, parent_dir='date_translation_data')
INFO:root:File: FileInfo(name='lv', ext='py', is_dir=False, parent_dir='date_translation_data')
INFO:root:File: FileInfo(name='mas', ext='py', is_dir=False, parent_dir='date_translation_data')
INFO:root:File: FileInfo(name='mer', ext='py', is_dir=False, parent_dir='date_translation_data')
INFO:root:File: FileInfo(name='mfe', ext='py', is_dir=False, parent_dir='date_translation_data')
INFO:root:File: FileInfo(name='mg', ext='py', is_dir=False, parent_dir='date_translation_data')
INFO:root:File: FileInfo(name='mgh', ext='py', is_dir=False, parent_dir='date_translation_data')
INFO:root:File: FileInfo(name='mgo', ext='py', is_dir=False, parent_dir='date_translation_data')
INFO:root:File: FileInfo(name='mk', ext='py', is_dir=False, parent_dir='date_translation_data')
INFO:root:File: FileInfo(name='ml', ext='py', is_dir=False, parent_dir='date_translation_data')
INFO:root:File: FileInfo(name='mn', ext='py', is_dir=False, parent_dir='date_translation_data')
INFO:root:File: FileInfo(name='mr', ext='py', is_dir=False, parent_dir='date_translation_data')
INFO:root:File: FileInfo(name='ms', ext='py', is_dir=False, parent_dir='date_translation_data')
INFO:root:File: FileInfo(name='mt', ext='py', is_dir=False, parent_dir='date_translation_data')
INFO:root:File: FileInfo(name='mua', ext='py', is_dir=False, parent_dir='date_translation_data')
INFO:root:File: FileInfo(name='my', ext='py', is_dir=False, parent_dir='date_translation_data')
INFO:root:File: FileInfo(name='mzn', ext='py', is_dir=False, parent_dir='date_translation_data')
INFO:root:File: FileInfo(name='naq', ext='py', is_dir=False, parent_dir='date_translation_data')
INFO:root:File: FileInfo(name='nb', ext='py', is_dir=False, parent_dir='date_translation_data')
INFO:root:File: FileInfo(name='nd', ext='py', is_dir=False, parent_dir='date_translation_data')
INFO:root:File: FileInfo(name='ne', ext='py', is_dir=False, parent_dir='date_translation_data')
INFO:root:File: FileInfo(name='nl', ext='py', is_dir=False, parent_dir='date_translation_data')
INFO:root:File: FileInfo(name='nmg', ext='py', is_dir=False, parent_dir='date_translation_data')
INFO:root:File: FileInfo(name='nn', ext='py', is_dir=False, parent_dir='date_translation_data')
INFO:root:File: FileInfo(name='nnh', ext='py', is_dir=False, parent_dir='date_translation_data')
INFO:root:File: FileInfo(name='nus', ext='py', is_dir=False, parent_dir='date_translation_data')
INFO:root:File: FileInfo(name='nyn', ext='py', is_dir=False, parent_dir='date_translation_data')
INFO:root:File: FileInfo(name='om', ext='py', is_dir=False, parent_dir='date_translation_data')
INFO:root:File: FileInfo(name='or', ext='py', is_dir=False, parent_dir='date_translation_data')
INFO:root:File: FileInfo(name='os', ext='py', is_dir=False, parent_dir='date_translation_data')
INFO:root:File: FileInfo(name='pa-Arab', ext='py', is_dir=False, parent_dir='date_translation_data')
INFO:root:File: FileInfo(name='pa-Guru', ext='py', is_dir=False, parent_dir='date_translation_data')
INFO:root:File: FileInfo(name='pa', ext='py', is_dir=False, parent_dir='date_translation_data')
INFO:root:File: FileInfo(name='pl', ext='py', is_dir=False, parent_dir='date_translation_data')
INFO:root:File: FileInfo(name='ps', ext='py', is_dir=False, parent_dir='date_translation_data')
INFO:root:File: FileInfo(name='pt', ext='py', is_dir=False, parent_dir='date_translation_data')
INFO:root:File: FileInfo(name='qu', ext='py', is_dir=False, parent_dir='date_translation_data')
INFO:root:File: FileInfo(name='rm', ext='py', is_dir=False, parent_dir='date_translation_data')
INFO:root:File: FileInfo(name='rn', ext='py', is_dir=False, parent_dir='date_translation_data')
INFO:root:File: FileInfo(name='ro', ext='py', is_dir=False, parent_dir='date_translation_data')
INFO:root:File: FileInfo(name='rof', ext='py', is_dir=False, parent_dir='date_translation_data')
INFO:root:File: FileInfo(name='ru', ext='py', is_dir=False, parent_dir='date_translation_data')
INFO:root:File: FileInfo(name='rw', ext='py', is_dir=False, parent_dir='date_translation_data')
INFO:root:File: FileInfo(name='rwk', ext='py', is_dir=False, parent_dir='date_translation_data')
INFO:root:File: FileInfo(name='sah', ext='py', is_dir=False, parent_dir='date_translation_data')
INFO:root:File: FileInfo(name='saq', ext='py', is_dir=False, parent_dir='date_translation_data')
INFO:root:File: FileInfo(name='sbp', ext='py', is_dir=False, parent_dir='date_translation_data')
INFO:root:File: FileInfo(name='se', ext='py', is_dir=False, parent_dir='date_translation_data')
INFO:root:File: FileInfo(name='seh', ext='py', is_dir=False, parent_dir='date_translation_data')
INFO:root:File: FileInfo(name='ses', ext='py', is_dir=False, parent_dir='date_translation_data')
INFO:root:File: FileInfo(name='sg', ext='py', is_dir=False, parent_dir='date_translation_data')
INFO:root:File: FileInfo(name='shi-Latn', ext='py', is_dir=False, parent_dir='date_translation_data')
INFO:root:File: FileInfo(name='shi-Tfng', ext='py', is_dir=False, parent_dir='date_translation_data')
INFO:root:File: FileInfo(name='shi', ext='py', is_dir=False, parent_dir='date_translation_data')
INFO:root:File: FileInfo(name='si', ext='py', is_dir=False, parent_dir='date_translation_data')
INFO:root:File: FileInfo(name='sk', ext='py', is_dir=False, parent_dir='date_translation_data')
INFO:root:File: FileInfo(name='sl', ext='py', is_dir=False, parent_dir='date_translation_data')
INFO:root:File: FileInfo(name='smn', ext='py', is_dir=False, parent_dir='date_translation_data')
INFO:root:File: FileInfo(name='sn', ext='py', is_dir=False, parent_dir='date_translation_data')
INFO:root:File: FileInfo(name='so', ext='py', is_dir=False, parent_dir='date_translation_data')
INFO:root:File: FileInfo(name='sq', ext='py', is_dir=False, parent_dir='date_translation_data')
INFO:root:File: FileInfo(name='sr-Cyrl', ext='py', is_dir=False, parent_dir='date_translation_data')
INFO:root:File: FileInfo(name='sr-Latn', ext='py', is_dir=False, parent_dir='date_translation_data')
INFO:root:File: FileInfo(name='sr', ext='py', is_dir=False, parent_dir='date_translation_data')
INFO:root:File: FileInfo(name='sv', ext='py', is_dir=False, parent_dir='date_translation_data')
INFO:root:File: FileInfo(name='sw', ext='py', is_dir=False, parent_dir='date_translation_data')
INFO:root:File: FileInfo(name='ta', ext='py', is_dir=False, parent_dir='date_translation_data')
INFO:root:File: FileInfo(name='te', ext='py', is_dir=False, parent_dir='date_translation_data')
INFO:root:File: FileInfo(name='teo', ext='py', is_dir=False, parent_dir='date_translation_data')
INFO:root:File: FileInfo(name='th', ext='py', is_dir=False, parent_dir='date_translation_data')
INFO:root:File: FileInfo(name='ti', ext='py', is_dir=False, parent_dir='date_translation_data')
INFO:root:File: FileInfo(name='tl', ext='py', is_dir=False, parent_dir='date_translation_data')
INFO:root:File: FileInfo(name='to', ext='py', is_dir=False, parent_dir='date_translation_data')
INFO:root:File: FileInfo(name='tr', ext='py', is_dir=False, parent_dir='date_translation_data')
INFO:root:File: FileInfo(name='twq', ext='py', is_dir=False, parent_dir='date_translation_data')
INFO:root:File: FileInfo(name='tzm', ext='py', is_dir=False, parent_dir='date_translation_data')
INFO:root:File: FileInfo(name='ug', ext='py', is_dir=False, parent_dir='date_translation_data')
INFO:root:File: FileInfo(name='uk', ext='py', is_dir=False, parent_dir='date_translation_data')
INFO:root:File: FileInfo(name='ur', ext='py', is_dir=False, parent_dir='date_translation_data')
INFO:root:File: FileInfo(name='uz-Arab', ext='py', is_dir=False, parent_dir='date_translation_data')
INFO:root:File: FileInfo(name='uz-Cyrl', ext='py', is_dir=False, parent_dir='date_translation_data')
INFO:root:File: FileInfo(name='uz-Latn', ext='py', is_dir=False, parent_dir='date_translation_data')
